Image_number,URL,GitHub_URL,Pathophysiological Process,Subject,Predicate,Object
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Viral_Infection,SARS-CoV-2,enters,brain
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Viral_Infection,Infected_neuron,releases,DAMPs_and_PAMPs
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Viral_Infection,DAMPs_and_PAMPs,activate,microglia
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Viral_Infection,Microglia,become,reactive
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Hypoxic_Injury,COVID-19,causes,low_oxygen_levels
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Hypoxic_Injury,Low_oxygen_levels,damage,neurons
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Hypoxic_Injury,Damaged_neurons,release,DAMPs_and_PAMPs
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Hypoxic_Injury,DAMPs_and_PAMPs,activate,microglia
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Hypoxic_Injury,Microglia,change,morphology
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Cytokine_Storm,COVID-19,increases,peripheral_cytokines
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Cytokine_Storm,Cytokines,signal_through,BBB
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Cytokine_Storm,Cytokines,activate,microglia
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Cytokine_Storm,Cytokines,cause,BBB_disruption
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Cytokine_Storm,BBB_disruption,increases,DAMPs_and_PAMPs
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Psychological_Stress,Stress,increases,cortisol_and_catecholamines
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Psychological_Stress,Cortisol_and_catecholamines,enter,circulation
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Psychological_Stress,Microglia,respond_to,stress_signals
image_91,https://www.frontiersin.org/files/Articles/647378/fncel-15-647378-HTML-r3/image_m/fncel-15-647378-g001.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_91.jpg,Psychological_Stress,Reactive_microglia,drive,synaptic_remodeling
image_92,https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_92.jpg,Aberrant_Peripheral_Inflammation,COVID-19,triggers,aberrant_peripheral_inflammation
image_92,https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_92.jpg,Aberrant_Peripheral_Inflammation,Aberrant_peripheral_inflammation,includes,cytokine_storm
image_92,https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_92.jpg,Reactivation_of_Latent_Herpes-Viruses,COVID-19,leads_to,reactivation_of_latent_herpes-viruses
image_92,https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_92.jpg,Neuroinflammation,Reactivation_of_latent_herpes-viruses,causes,neuroinflammation
image_92,https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_92.jpg,Neuroinflammation,Neuroinflammation,involves,CSF_cytokines
image_92,https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_92.jpg,Neuroinflammation,Neuroinflammation,involves,microglial_reactivity
image_92,https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_92.jpg,Neuroinflammation,Neuroinflammation,causes,cortico-striatal_networks_disruptions
image_92,https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_92.jpg,Pediatric_Acute-Onset_Neuropsychiatric_Syndrome,Cortico-striatal_networks_disruptions,exacerbate,PANS
image_92,https://www.mdpi.com/children/children-10-00648/article_deploy/html/images/children-10-00648-g001-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_92.jpg,Pediatric_Acute-Onset_Neuropsychiatric_Syndrome,Social_isolation,contributes_to,PANS
image_94,https://www.mdpi.com/brainsci/brainsci-10-00852/article_deploy/html/images/brainsci-10-00852-g004-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_94.jpg,Viral_Entry,SARS-CoV-2,enters,Nasal_Cavity
image_94,https://www.mdpi.com/brainsci/brainsci-10-00852/article_deploy/html/images/brainsci-10-00852-g004-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_94.jpg,Viral_Entry,Nasal_Cavity,connects_to,Olfactory_mucosa
image_94,https://www.mdpi.com/brainsci/brainsci-10-00852/article_deploy/html/images/brainsci-10-00852-g004-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_94.jpg,Viral_Entry,Olfactory_mucosa,leads_to,Cribriform_Plate
image_94,https://www.mdpi.com/brainsci/brainsci-10-00852/article_deploy/html/images/brainsci-10-00852-g004-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_94.jpg,Viral_Entry,Cribriform_Plate,projects_to,Olfactory_Bulb
image_94,https://www.mdpi.com/brainsci/brainsci-10-00852/article_deploy/html/images/brainsci-10-00852-g004-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_94.jpg,Neural_Migration,Olfactory_Bulb,connects_to,Olfactory_Neurons
image_94,https://www.mdpi.com/brainsci/brainsci-10-00852/article_deploy/html/images/brainsci-10-00852-g004-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_94.jpg,Neural_Migration,Olfactory_Neurons,enable,Trans-synaptic_transfer
image_94,https://www.mdpi.com/brainsci/brainsci-10-00852/article_deploy/html/images/brainsci-10-00852-g004-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_94.jpg,Neural_Migration,Trans-synaptic_transfer,reaches,Brainstem
image_94,https://www.mdpi.com/brainsci/brainsci-10-00852/article_deploy/html/images/brainsci-10-00852-g004-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_94.jpg,Respiratory_Center_Impact,Brainstem,targets,Pre-Bötzinger_complex
image_94,https://www.mdpi.com/brainsci/brainsci-10-00852/article_deploy/html/images/brainsci-10-00852-g004-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_94.jpg,Respiratory_Center_Impact,Pre-Bötzinger_complex,causes,Respiratory_Center_Collapse_&_Death
image_95,https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41591-022-01766-7/MediaObjects/41591_2022_1766_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_95.jpg,Immune_dysregulation,SARS-CoV-2_infection,causes,immune_dysregulation
image_95,https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41591-022-01766-7/MediaObjects/41591_2022_1766_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_95.jpg,Immune_dysregulation,Immune_dysregulation,involves,Super-Ag
image_95,https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41591-022-01766-7/MediaObjects/41591_2022_1766_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_95.jpg,Autonomic_dysregulation,SARS-CoV-2_infection,leads_to,autonomic_dysregulation
image_95,https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41591-022-01766-7/MediaObjects/41591_2022_1766_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_95.jpg,Autoimmunity,SARS-CoV-2_infection,triggers,autoimmunity
image_95,https://media.springernature.com/full/springer-static/image/art%3A10.1038%2Fs41591-022-01766-7/MediaObjects/41591_2022_1766_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_95.jpg,Viral_persistence,SARS-CoV-2,persists_in,host_cells
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Direct_Infection_of_Brain_Endothelial_Cells,SARS-CoV-2,binds,ACE2
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Direct_Infection_of_Brain_Endothelial_Cells,Furin,primes,SARS-CoV-2
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Direct_Infection_of_Brain_Endothelial_Cells,TMPRSS2,cleaves,S1/S2
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Direct_Infection_of_Brain_Endothelial_Cells,CTSB,cleaves,S1/S2
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Transcytosis,SARS-CoV-2,anchors,glycocalyx
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Transcytosis,SARS-CoV-2,undergoes,endocytosis
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Transcytosis,Endocytosis,mediated_by,caveolin
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Transcytosis,Endocytosis,mediated_by,clathrin
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Transcytosis,SARS-CoV-2,deposits_on,abluminal_side
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Infection_of_Pericytes_and_Astrocytes,SARS-CoV-2,binds,DPP4
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Infection_of_Pericytes_and_Astrocytes,Furin,primes,SARS-CoV-2
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Infection_of_Pericytes_and_Astrocytes,TMPRSS2,cleaves,spike
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Infection_of_Pericytes_and_Astrocytes,SARS-CoV-2,undergoes,endocytosis
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Infection_of_Pericytes_and_Astrocytes,Spike,cleaved_within,endosome
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Intact_Tight_Junctions,Tight_junctions,prevent,passive_diffusion
image_97,https://www.mdpi.com/viruses/viruses-16-00785/article_deploy/html/images/viruses-16-00785-g006-550.jpg,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_97.jpg,Intact_Tight_Junctions,SARS-CoV-2,blocked_by,tight_junctions
image_98,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_98.jpg,Microglial_Activation,SARS-CoV-2,induces,microglial_activation
image_98,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_98.jpg,Maladaptive_Cytokine_Profile,SARS-CoV-2,causes,maladaptive_cytokine_profile
image_98,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_98.jpg,Adaptive_Autoimmunity,SARS-CoV-2,triggers,adaptive_autoimmunity
image_98,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_98.jpg,Hypoxia,SARS-CoV-2,leads_to,hypoxia
image_98,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_98.jpg,Micro_and_Macrovascular_Thrombosis,SARS-CoV-2,results_in,micro_and_macrovascular_thrombosis
image_98,https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12031-020-01767-6/MediaObjects/12031_2020_1767_Fig1_HTML.png,https://raw.githubusercontent.com/Elly0w0/image-based-information-extraction-LLM-main/main/data/CBM_data/images_CBM/image_98.jpg,Hypotension,SARS-CoV-2,causes,hypotension
