image,subject,relation,object
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,intracellular,interacts_with,intracellular
image_49.jpg,|,interacts_with,|
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,respiratory,interacts_with,respiratory
image_49.jpg,epithelium,interacts_with,epithelium
image_49.jpg,SARS-CoV-2,decreases,extracellular
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,\,interacts_with,|
image_49.jpg,mediated,interacts_with,mediated
image_49.jpg,dementia,interacts_with,mediated
image_49.jpg,dementia,interacts_with,dementia
image_49.jpg,dementia,interacts_with,dementia
image_49.jpg,dementia,interacts_with,dementia
image_49.jpg,dementia,interacts_with,dementia
image_49.jpg,spaces,interacts_with,and
image_49.jpg,spaces,interacts_with,spaces
image_49.jpg,spaces,interacts_with,spaces
image_49.jpg,spaces,interacts_with,spaces
image_49.jpg,spaces,interacts_with,spaces
image_49.jpg,BBB,interacts_with,spaces
image_49.jpg,BBB,interacts_with,BBB
image_49.jpg,intracellular,interacts_with,BBB
image_49.jpg,intracellular,interacts_with,intracellular
image_49.jpg,intracellular,interacts_with,intracellular
image_49.jpg,intracellular,interacts_with,intracellular
image_49.jpg,intracellular,interacts_with,intracellular
image_49.jpg,intracellular,interacts_with,intracellular
image_49.jpg,the,interacts_with,the
image_49.jpg,and,interacts_with,and
image_49.jpg,and,interacts_with,and
image_49.jpg,and,interacts_with,and
image_49.jpg,through,interacts_with,and
image_49.jpg,through,interacts_with,through
image_49.jpg,extracellular,interacts_with,through
image_49.jpg,extracellular,interacts_with,extracellular
image_49.jpg,extracellular,interacts_with,extracellular
image_49.jpg,extracellular,interacts_with,extracellular
image_49.jpg,brain,interacts_with,extracellular
image_49.jpg,brain,interacts_with,brain
image_49.jpg,the,interacts_with,brain
image_49.jpg,epithelium,interacts_with,of
image_49.jpg,epithelium,interacts_with,epithelium
image_49.jpg,epithelium,interacts_with,epithelium
image_49.jpg,respiratory,interacts_with,respiratory
image_49.jpg,respiratory,interacts_with,respiratory
image_49.jpg,dementia,interacts_with,dementia
image_49.jpg,of,interacts_with,of
image_49.jpg,epithelium,interacts_with,epithelium
image_49.jpg,infection,interacts_with,epithelium
image_49.jpg,infection,interacts_with,infection
image_49.jpg,the,interacts_with,epithelium
image_49.jpg,respiratory,interacts_with,respiratory
image_49.jpg,respiratory,interacts_with,respiratory
image_49.jpg,respiratory,interacts_with,respiratory
image_49.jpg,respiratory,interacts_with,respiratory
image_49.jpg,the,interacts_with,respiratory
image_49.jpg,the,interacts_with,the
image_49.jpg,the,interacts_with,the
image_49.jpg,AD,interacts_with,AD
image_49.jpg,AD,interacts_with,AD
image_49.jpg,AD,interacts_with,AD
image_49.jpg,the,interacts_with,intracellular
image_49.jpg,brain,interacts_with,brain
image_49.jpg,intracellular,interacts_with,intracellular
image_49.jpg,intracellular,interacts_with,intracellular
image_49.jpg,intracellular,interacts_with,intracellular
image_49.jpg,and,interacts_with,and
image_49.jpg,through,interacts_with,through
image_49.jpg,extracellular,interacts_with,extracellular
image_49.jpg,extracellular,interacts_with,extracellular
image_49.jpg,epithelium,interacts_with,epithelium
image_49.jpg,respiratory,interacts_with,respiratory
image_49.jpg,the,interacts_with,the
image_49.jpg,epithelium,interacts_with,epithelium
image_49.jpg,epithelium,interacts_with,epithelium
image_49.jpg,the,interacts_with,the
image_49.jpg,dementia,interacts_with,dementia
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,enters
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,respiratory,interacts_with,respiratory
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,mediated,interacts_with,mediated
image_49.jpg,mediated,interacts_with,mediated
image_49.jpg,mediated,interacts_with,mediated
image_49.jpg,mediated,interacts_with,mediated
image_49.jpg,dementia,interacts_with,mediated
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,in,interacts_with,in
image_49.jpg,deposition,interacts_with,deposition
image_49.jpg,deposition,interacts_with,deposition
image_49.jpg,provides,interacts_with,provides
image_49.jpg,provides,interacts_with,provides
image_49.jpg,through,interacts_with,through
image_49.jpg,brain,interacts_with,brain
image_49.jpg,in,interacts_with,in
image_49.jpg,in,interacts_with,in
image_49.jpg,deposition,interacts_with,in
image_49.jpg,deposition,interacts_with,deposition
image_49.jpg,deposition,interacts_with,deposition
image_49.jpg,deposition,interacts_with,deposition
image_49.jpg,AB,interacts_with,deposition
image_49.jpg,AB,interacts_with,AB
image_49.jpg,provides,interacts_with,provides
image_49.jpg,provides,interacts_with,provides
image_49.jpg,provides,interacts_with,provides
image_49.jpg,and,interacts_with,provides
image_49.jpg,and,interacts_with,and
image_49.jpg,and,interacts_with,and
image_49.jpg,damaged,interacts_with,damaged
image_49.jpg,damaged,interacts_with,damaged
image_49.jpg,damaged,interacts_with,damaged
image_49.jpg,damaged,interacts_with,damaged
image_49.jpg,damaged,interacts_with,damaged
image_49.jpg,the,interacts_with,the
image_49.jpg,through,interacts_with,through
image_49.jpg,through,interacts_with,through
image_49.jpg,through,interacts_with,through
image_49.jpg,brain,interacts_with,brain
image_49.jpg,brain,interacts_with,brain
image_49.jpg,brain,interacts_with,brain
image_49.jpg,the,interacts_with,the
image_49.jpg,enters,interacts_with,the
image_49.jpg,enters,interacts_with,enters
image_49.jpg,enters,interacts_with,enters
image_49.jpg,enters,interacts_with,enters
image_49.jpg,enters,interacts_with,enters
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,infection,interacts_with,infection
image_49.jpg,mediated,interacts_with,mediated
image_49.jpg,of,interacts_with,of
image_49.jpg,of,interacts_with,of
image_49.jpg,infection,interacts_with,epithelium
image_49.jpg,infection,interacts_with,infection
image_49.jpg,infection,interacts_with,infection
image_49.jpg,infection,interacts_with,infection
image_49.jpg,infection,interacts_with,infection
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,mediated,interacts_with,mediated
image_49.jpg,mediated,interacts_with,mediated
image_49.jpg,dementia,interacts_with,dementia
image_49.jpg,SARS-CoV-2,decreases,dementia
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,deposition,interacts_with,deposition
image_49.jpg,the,interacts_with,the
image_49.jpg,extracellular,interacts_with,extracellular
image_49.jpg,the,interacts_with,the
image_49.jpg,enters,interacts_with,enters
image_49.jpg,AB,interacts_with,AB
image_49.jpg,provides,interacts_with,provides
image_49.jpg,and,interacts_with,and
image_49.jpg,the,interacts_with,the
image_49.jpg,the,interacts_with,the
image_49.jpg,through,interacts_with,the
image_49.jpg,extracellular,interacts_with,through
image_49.jpg,the,interacts_with,brain
image_49.jpg,the,interacts_with,the
image_49.jpg,AB,interacts_with,AB
image_49.jpg,AB,interacts_with,AB
image_49.jpg,BBB,interacts_with,BBB
image_49.jpg,BBB,interacts_with,BBB
image_49.jpg,BBB,interacts_with,BBB
image_49.jpg,damaged,interacts_with,BBB
image_49.jpg,enters,interacts_with,enters
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,infection,interacts_with,infection
image_49.jpg,of,interacts_with,of
image_49.jpg,infection,interacts_with,infection
image_49.jpg,respiratory,interacts_with,infection
image_49.jpg,SARS-CoV-2,decreases,respiratory
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_49.jpg,the,decreases,SARS-CoV-2
image_49.jpg,the,interacts_with,the
image_49.jpg,the,interacts_with,the
image_74.jpg,bulb),interacts_with,Smooth
image_74.jpg,-,decreases,-
image_74.jpg,Olfactory,interacts_with,route
image_74.jpg,(Olfactory,interacts_with,(Olfactory
image_74.jpg,(Olfactory,interacts_with,(Olfactory
image_74.jpg,(Olfactory,interacts_with,(Olfactory
image_74.jpg,route,interacts_with,route
image_74.jpg,route,interacts_with,route
image_74.jpg,bulb),interacts_with,bulb)
image_74.jpg,bulb),interacts_with,bulb)
image_74.jpg,route,interacts_with,route
image_74.jpg,(Olfactory,interacts_with,(Olfactory
image_74.jpg,epithelium,interacts_with,(Olfactory
image_74.jpg,Nerve,interacts_with,Nerve
image_74.jpg,Nerve,interacts_with,Nerve
image_74.jpg,Peripheral,interacts_with,Peripheral
image_74.jpg,Nerve,interacts_with,Nerve
image_74.jpg,Peripheral,interacts_with,Peripheral
image_74.jpg,Nerve,interacts_with,System
image_74.jpg,Eye,interacts_with,Eye
image_74.jpg,(BBB),interacts_with,(BBB)
image_74.jpg,plexus,interacts_with,plexus
image_74.jpg,plexus,interacts_with,plexus
image_74.jpg,plexus,interacts_with,plexus
image_74.jpg,Choroid,interacts_with,Choroid
image_74.jpg,Choroid,interacts_with,Choroid
image_74.jpg,>,interacts_with,>
image_74.jpg,(BBB),interacts_with,(BBB)
image_74.jpg,(BBB),interacts_with,(BBB)
image_74.jpg,>,interacts_with,>
image_74.jpg,Barrier,interacts_with,Barrier
image_74.jpg,Brain,interacts_with,endothelium
image_74.jpg,>,interacts_with,>
image_74.jpg,Brain,interacts_with,Brain
image_74.jpg,(BBB),interacts_with,(BBB)
image_74.jpg,(BBB),interacts_with,(BBB)
image_74.jpg,(BBB),interacts_with,(BBB)
image_74.jpg,endothelium,interacts_with,Barrier
image_74.jpg,Brain,interacts_with,Brain
image_74.jpg,Blood,interacts_with,Blood
image_74.jpg,(BBB),interacts_with,>
image_60.jpg,a,interacts_with,a
image_60.jpg,a,interacts_with,a
image_60.jpg,a,interacts_with,a
image_60.jpg,Astrocyte,interacts_with,Astrocyte
image_60.jpg,a,interacts_with,and
image_60.jpg,a,interacts_with,a
image_60.jpg,damage,interacts_with,damage
image_60.jpg,and,interacts_with,and
image_60.jpg,2,interacts_with,2
image_60.jpg,and,interacts_with,and
image_60.jpg,damage,interacts_with,damage
image_60.jpg,"F-a,",decreases,"F-a,"
image_60.jpg,I,interacts_with,I
image_60.jpg,damage,interacts_with,levels
image_60.jpg,levels,interacts_with,levels
image_60.jpg,I,interacts_with,I
image_60.jpg,levels,interacts_with,levels
image_60.jpg,"F-a,",decreases,"F-a,"
image_60.jpg,I,interacts_with,I
image_60.jpg,I,interacts_with,I
image_60.jpg,levels,interacts_with,levels
image_60.jpg,2,interacts_with,2
image_60.jpg,2,interacts_with,2
image_60.jpg,leak,interacts_with,leak
image_60.jpg,leak,interacts_with,"4,"
image_60.jpg,leak,interacts_with,"4,"
image_60.jpg,"4,",interacts_with,"4,"
image_60.jpg,receptor,interacts_with,receptor
image_60.jpg,ACE2,interacts_with,receptor
image_60.jpg,leak,interacts_with,"4,"
image_60.jpg,leak,decreases,"“IL-6,"
image_60.jpg,"4,",interacts_with,/
image_60.jpg,leak,decreases,"“IL-6,"
image_60.jpg,"TNF-a,",decreases,"TNF-a,"
image_60.jpg,ACE2,decreases,"F-a,"
image_60.jpg,"IL13,",interacts_with,"IL13,"
image_60.jpg,"“IL-6,",decreases,"“IL-6,"
image_60.jpg,ACE2,interacts_with,ACE2
image_60.jpg,/,interacts_with,/
image_60.jpg,ACE2,interacts_with,ACE2
image_60.jpg,ACE2,interacts_with,ACE2
image_60.jpg,ACE2,interacts_with,ACE2
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_70.jpg,|,interacts_with,|
image_73.jpg,:,interacts_with,:
image_73.jpg,o,interacts_with,:
image_73.jpg,©,interacts_with,©
image_73.jpg,©,interacts_with,©
image_73.jpg,o,interacts_with,o
image_73.jpg,o,interacts_with,o
image_73.jpg,o,interacts_with,©
image_73.jpg,©,interacts_with,©
image_73.jpg,©,interacts_with,©
image_73.jpg,Coronavirus,interacts_with,Coronavirus
image_73.jpg,©,interacts_with,©
image_73.jpg,©,interacts_with,©
image_67.jpg,state),interacts_with,state)
image_67.jpg,state),interacts_with,state)
image_67.jpg,state),interacts_with,state)
image_67.jpg,Microglia,interacts_with,Microglia
image_67.jpg,Microglia,interacts_with,Microglia
image_67.jpg,Microglia,interacts_with,Microglia
image_67.jpg,state),interacts_with,disruption
image_67.jpg,Microglia,interacts_with,state)
image_67.jpg,t,interacts_with,t
image_67.jpg,¥,interacts_with,¥
image_67.jpg,disruption,interacts_with,disruption
image_67.jpg,ry,interacts_with,ry
image_67.jpg,disruption,interacts_with,disruption
image_67.jpg,disruption,interacts_with,disruption
image_67.jpg,-,decreases,-
image_67.jpg,disruption,interacts_with,disruption
image_67.jpg,¥,interacts_with,¥
image_67.jpg,t,decreases,-
image_67.jpg,by,interacts_with,by
image_67.jpg,microglla,interacts_with,microglla
image_67.jpg,activated,interacts_with,activated
image_67.jpg,-,decreases,-
image_67.jpg,disruption,interacts_with,disruption
image_67.jpg,Neuron,interacts_with,Neuron
image_67.jpg,t,interacts_with,t
image_67.jpg,Neuron,interacts_with,=
image_67.jpg,4,interacts_with,4
image_67.jpg,pathways,interacts_with,4
image_67.jpg,4,interacts_with,(
image_67.jpg,4,interacts_with,4
image_67.jpg,4,interacts_with,4
image_67.jpg,4,interacts_with,4
image_67.jpg,4,interacts_with,4
image_67.jpg,pathways,interacts_with,pathways
image_67.jpg,pathways,interacts_with,pathways
image_67.jpg,Infection,interacts_with,Infection
image_67.jpg,Infection,interacts_with,Infection
image_67.jpg,Infection,interacts_with,Infection
image_67.jpg,pathways,interacts_with,pathways
image_67.jpg,Infection,interacts_with,Infection
image_67.jpg,Infection,interacts_with,Infection
image_67.jpg,pathways,interacts_with,pathways
image_67.jpg,Infection,interacts_with,Infection
image_67.jpg,4,interacts_with,4
image_67.jpg,pathways,interacts_with,4
image_67.jpg,4,interacts_with,4
image_67.jpg,pathways,interacts_with,4
image_98.jpg,autoimmuni,interacts_with,autoimmuni
image_98.jpg,CPP),interacts_with,CPP)
image_98.jpg,CPP),interacts_with,CPP)
image_98.jpg,CPP),interacts_with,CPP)
image_98.jpg,CPP),interacts_with,CPP)
image_98.jpg,Hypotension,interacts_with,CBF
image_98.jpg,(Impaired,interacts_with,(Impaired
image_98.jpg,(Impaired,interacts_with,Hypotension
image_98.jpg,(Impaired,interacts_with,(Impaired
image_98.jpg,(Impaired,interacts_with,(Impaired
image_98.jpg,implications,interacts_with,of
image_98.jpg,&,interacts_with,&
image_98.jpg,CBF,interacts_with,&
image_98.jpg,CBF,interacts_with,CBF
image_98.jpg,CBF,interacts_with,CBF
image_98.jpg,(Impaired,interacts_with,(Impaired
image_98.jpg,(Impaired,interacts_with,(Impaired
image_98.jpg,(Impaired,interacts_with,(Impaired
image_98.jpg,ty,interacts_with,ty
image_98.jpg,autoimmuni,interacts_with,ty
image_98.jpg,autoimmuni,interacts_with,autoimmuni
image_98.jpg,autoimmuni,interacts_with,autoimmuni
image_98.jpg,autoimmuni,interacts_with,autoimmuni
image_98.jpg,autoimmuni,interacts_with,autoimmuni
image_98.jpg,é,interacts_with,é
image_98.jpg,ty,interacts_with,ty
image_98.jpg,autoimmuni,interacts_with,autoimmuni
image_98.jpg,CBF,interacts_with,&
image_98.jpg,CBF,interacts_with,CBF
image_98.jpg,Hypotension,interacts_with,CBF
image_98.jpg,Hypotension,interacts_with,Hypotension
image_98.jpg,(Impaired,interacts_with,Hypotension
image_98.jpg,(Impaired,interacts_with,(Impaired
image_98.jpg,Hypotension,interacts_with,Hypotension
image_98.jpg,(Impaired,interacts_with,(Impaired
image_98.jpg,Adaptive,interacts_with,ty
image_98.jpg,Adaptive,interacts_with,Adaptive
image_98.jpg,Adaptive,interacts_with,Adaptive
image_98.jpg,Adaptive,interacts_with,Adaptive
image_98.jpg,Adaptive,interacts_with,Adaptive
image_98.jpg,Adaptive,interacts_with,Adaptive
image_98.jpg,|,interacts_with,|
image_98.jpg,Adaptive,interacts_with,Adaptive
image_98.jpg,cytokine,interacts_with,cytokine
image_98.jpg,profile,interacts_with,profile
image_98.jpg,cytokine,interacts_with,profile
image_98.jpg,cytokine,interacts_with,cytokine
image_98.jpg,profile,interacts_with,profile
image_98.jpg,cytokine,interacts_with,cytokine
image_98.jpg,cytokine,interacts_with,cytokine
image_98.jpg,profile,interacts_with,profile
image_98.jpg,profile,interacts_with,profile
image_98.jpg,thrombosis,interacts_with,thrombosis
image_98.jpg,thrombosis,interacts_with,thrombosis
image_98.jpg,thrombosis,interacts_with,thrombosis
image_98.jpg,thrombosis,interacts_with,thrombosis
image_98.jpg,thrombosis,interacts_with,thrombosis
image_98.jpg,profile,interacts_with,profile
image_98.jpg,cytokine,interacts_with,cytokine
image_98.jpg,cytokine,interacts_with,cytokine
image_98.jpg,thrombosis,interacts_with,thrombosis
image_98.jpg,thrombosis,interacts_with,thrombosis
image_98.jpg,profile,interacts_with,profile
image_98.jpg,profile,interacts_with,profile
image_98.jpg,profile,interacts_with,profile
image_98.jpg,profile,interacts_with,profile
image_98.jpg,cytokine,interacts_with,Maladaptive
